Date,AAPL,MSFT,NVDA,GOOGL,AMZN
2021-07-07,141.04969787597656,269.22967529296875,20.325193405151367,125.43726348876953,184.82899475097656
2021-07-08,139.7520751953125,266.81573486328125,19.857261657714844,124.01898193359375,186.57049560546875
2021-07-09,141.5765838623047,267.31585693359375,20.00442886352539,124.4896011352539,185.9669952392578
2021-07-12,140.9813995361328,266.7195129394531,20.465618133544922,125.93466186523438,185.92750549316406
2021-07-13,142.0936737060547,270.2395935058594,20.20371437072754,126.29765319824219,183.8679962158203
2021-07-14,145.51817321777344,271.711181640625,19.796154022216797,127.18579864501953,184.08399963378906
2021-07-15,144.864501953125,270.2877502441406,18.92289924621582,125.96390533447266,181.55999755859375
2021-07-16,142.82540893554688,270.01837158203125,18.11949348449707,125.92919921875,178.68150329589844
2021-07-19,138.98130798339844,266.42138671875,18.736833572387695,123.55680084228516,177.47950744628906
2021-07-20,142.59121704101562,268.6432189941406,18.56946563720703,125.17494201660156,178.6595001220703
2021-07-21,141.85951232910156,270.6435546875,19.36564064025879,126.50345611572266,179.25999450683594
2021-07-22,143.2254180908203,275.202392578125,19.549219131469727,127.36878204345703,181.90150451660156
2021-07-23,144.9425811767578,278.597412109375,19.5132999420166,131.9246368408203,182.83200073242188
2021-07-26,145.36209106445312,278.001220703125,19.24990463256836,132.93629455566406,184.99099731445312
2021-07-27,143.19618225097656,275.5871276855469,19.164098739624023,130.8187713623047,181.3195037841797
2021-07-28,141.44973754882812,275.2793273925781,19.45842170715332,134.9783935546875,181.51600646972656
2021-07-29,142.0936737060547,275.54864501953125,19.6170654296875,134.6645050048828,179.99600219726562
2021-07-30,142.308349609375,274.01947021484375,19.454435348510742,133.6221160888672,166.37950134277344
2021-08-02,141.97659301757812,273.9328308105469,19.704862594604492,133.74908447265625,166.57400512695312
2021-08-03,143.7717742919922,276.1449890136719,19.769716262817383,134.51821899414062,168.31199645996094
2021-08-04,143.3717803955078,275.5582580566406,20.2276611328125,134.01785278320312,167.73599243164062
2021-08-05,143.47906494140625,278.4531555175781,20.589834213256836,135.1345977783203,168.79949951171875
2021-08-06,142.7951202392578,278.39544677734375,20.319454193115234,134.62582397460938,167.2469940185547
2021-08-09,142.74623107910156,277.30865478515625,20.248615264892578,135.7906951904297,167.093505859375
2021-08-10,142.26747131347656,275.4909362792969,19.890438079833984,135.68556213378906,166.03399658203125
2021-08-11,142.5215606689453,275.9814147949219,19.653980255126953,135.16189575195312,164.60549926757812
2021-08-12,145.482177734375,278.732177734375,19.859508514404297,136.06939697265625,165.1750030517578
2021-08-13,145.6874237060547,281.65594482421875,20.141860961914062,136.59849548339844,164.69850158691406
2021-08-16,147.66110229492188,283.3389892578125,19.904403686523438,137.17572021484375,164.94949340820312
2021-08-17,146.7523956298828,281.8770751953125,19.41352653503418,135.541259765625,162.09800720214844
2021-08-18,143.0100860595703,280.1521911621094,18.99648094177246,134.3386993408203,160.06100463867188
2021-08-19,143.34231567382812,285.9725036621094,19.75275421142578,134.5677947998047,159.3874969482422
2021-08-20,144.79818725585938,293.28631591796875,20.768428802490234,136.30296325683594,159.99749755859375
2021-08-23,146.2834014892578,293.56585693359375,21.907817840576172,138.8935546875,163.2935028076172
2021-08-24,146.19546508789062,291.6096496582031,21.743192672729492,140.10354614257812,165.28900146484375
2021-08-25,144.9643096923828,291.0218200683594,22.162227630615234,140.9143524169922,164.95899963378906
2021-08-26,144.1630859375,288.2081298828125,22.017562866210938,140.2810821533203,165.8000030517578
2021-08-27,145.1988067626953,288.8151550292969,22.584260940551758,142.82354736328125,167.48150634765625
2021-08-30,149.61534118652344,292.5443420410156,22.636146545410156,143.40524291992188,171.07850646972656
2021-08-31,148.35487365722656,290.8965759277344,22.337779998779297,143.51138305664062,173.5395050048828
2021-09-01,149.01927185058594,290.84832763671875,22.393661499023438,144.025146484375,173.9499969482422
2021-09-02,150.13320922851562,290.193115234375,22.3487491607666,142.11244201660156,173.156005859375
2021-09-03,150.76832580566406,290.1835021972656,22.794809341430664,142.5612335205078,173.90249633789062
2021-09-07,153.10362243652344,289.2583312988281,22.614194869995117,143.0978240966797,175.46449279785156
2021-09-08,151.559814453125,289.287353515625,22.2918758392334,142.51312255859375,176.27499389648438
2021-09-09,150.54359436035156,286.4350280761719,22.130216598510742,142.36436462402344,174.20799255371094
2021-09-10,145.56033325195312,284.95098876953125,22.430578231811523,139.72122192382812,173.45750427246094
2021-09-13,146.1270751953125,286.1844787597656,22.105270385742188,141.16578674316406,172.85850524902344
2021-09-14,144.72976684570312,288.88262939453125,22.195079803466797,141.3760223388672,172.5
2021-09-15,145.6189422607422,293.7296142578125,22.293869018554688,143.24559020996094,173.7895050048828
2021-09-16,145.38446044921875,294.1150817871094,22.195079803466797,142.4328155517578,174.41200256347656
2021-09-17,142.7169647216797,288.9596252441406,21.853797912597656,139.64584350585938,173.12600708007812
2021-09-20,139.66839599609375,283.5924072265625,21.068462371826172,137.5823974609375,167.7864990234375
2021-09-21,140.14712524414062,284.0740966796875,21.2011775970459,137.893310546875,167.18150329589844
2021-09-22,142.5117645263672,287.71661376953125,21.894712448120117,139.13357543945312,169.00250244140625
2021-09-23,143.46929931640625,288.66094970703125,22.4345703125,140.0584259033203,170.8000030517578
2021-09-24,143.55722045898438,288.45855712890625,22.034420013427734,141.04925537109375,171.2760009765625
2021-09-27,142.042724609375,283.467041015625,21.61430549621582,139.9156036376953,170.2899932861328
2021-09-28,138.66192626953125,273.20458984375,20.655336380004883,134.71656799316406,165.79800415039062
2021-09-29,139.5608673095703,273.6671447753906,20.47372055053711,133.25216674804688,165.05599975585938
2021-09-30,138.26132202148438,271.6628112792969,20.67229652404785,132.58023071289062,164.2519989013672
2021-10-01,139.385009765625,278.58154296875,20.698244094848633,135.4237518310547,164.16299438476562
2021-10-04,135.95533752441406,272.80950927734375,19.690372467041016,132.56385803222656,159.48899841308594
2021-10-05,137.88021850585938,278.2539367675781,20.407854080200195,134.90797424316406,161.0500030517578
2021-10-06,138.74986267089844,282.44561767578125,20.656335830688477,136.43734741210938,163.10049438476562
2021-10-07,140.01034545898438,284.1223449707031,21.030542373657227,138.08375549316406,165.1215057373047
2021-10-08,139.62925720214844,284.1223449707031,20.78705596923828,138.63967895507812,164.43099975585938
2021-10-11,139.54132080078125,283.52490234375,20.651338577270508,137.77528381347656,162.31500244140625
2021-10-12,138.2710723876953,282.2239990234375,20.627395629882812,135.33050537109375,162.3665008544922
2021-10-13,137.684814453125,285.5292053222656,20.894824981689453,136.45420837402344,164.21400451660156
2021-10-14,140.46958923339844,291.73486328125,21.700124740600586,139.9939727783203,164.9929962158203
2021-10-15,141.5248565673828,293.14178466796875,21.815879821777344,140.20916748046875,170.4510040283203
2021-10-18,143.1957244873047,296.1097106933594,22.175125122070312,141.6076202392578,172.33700561523438
2021-10-19,145.35511779785156,297.0155334472656,22.242979049682617,142.06283569335938,172.20750427246094
2021-10-20,145.8437042236328,296.2253112792969,22.05636978149414,140.60687255859375,170.7530059814453
2021-10-21,146.0586700439453,299.45343017578125,22.64413070678711,140.72293090820312,171.75050354003906
2021-10-22,145.28675842285156,297.91168212890625,22.67805290222168,136.4388427734375,166.77749633789062
2021-10-25,145.23788452148438,296.9190979003906,23.117128372192383,136.3203125,166.01849365234375
2021-10-26,145.90234375,298.82720947265625,24.664857864379883,138.1665496826172,168.80349731445312
2021-10-27,145.44309997558594,311.4119567871094,24.399415969848633,145.01893615722656,169.62449645996094
2021-10-28,149.0779571533203,312.549072265625,24.88838768005371,144.65345764160156,172.32850646972656
2021-10-29,146.37135314941406,319.55450439453125,25.513065338134766,146.83241271972656,168.6215057373047
2021-11-01,145.55056762695312,317.3863830566406,25.772512435913086,142.32070922851562,165.90550231933594
2021-11-02,146.58628845214844,321.00958251953125,26.345306396484375,144.2403564453125,165.6374969482422
2021-11-03,148.02264404296875,321.84796142578125,26.541887283325195,145.3963165283203,169.1999969482422
2021-11-04,147.50477600097656,324.19915771484375,29.73813247680664,147.0521240234375,173.85000610351562
2021-11-05,148.03321838378906,323.83294677734375,29.689239501953125,147.6318359375,175.94949340820312
2021-11-08,147.21119689941406,324.7291259765625,30.739017486572266,147.8093719482422,174.44900512695312
2021-11-09,147.57330322265625,323.72705078125,30.592327117919922,147.69776916503906,178.81149291992188
2021-11-10,144.74533081054688,318.7643127441406,29.3968563079834,144.69757080078125,174.1024932861328
2021-11-11,144.69638061523438,320.33502197265625,30.32588768005371,144.5716094970703,173.625
2021-11-12,146.7709197998047,324.468994140625,30.32588768005371,147.459228515625,176.25750732421875
2021-11-15,146.7806854248047,323.84259033203125,29.961660385131836,147.235107421875,177.28399658203125
2021-11-16,147.75921630859375,327.157470703125,30.1392822265625,146.663818359375,177.03500366210938
2021-11-17,150.19578552246094,327.3794860839844,29.19927215576172,146.83340454101562,177.4499969482422
2021-11-18,154.4817352294922,329.4550476074219,31.608179092407227,148.61024475097656,184.80299377441406
2021-11-19,157.104248046875,331.2313232421875,32.915409088134766,147.70571899414062,183.82850646972656
2021-11-22,157.5641632080078,328.0648498535156,31.888587951660156,145.10272216796875,178.6284942626953
2021-11-23,157.94580078125,325.98931884765625,31.67902946472168,144.5869903564453,179.0019989013672
2021-11-24,158.4644012451172,326.21136474609375,32.60507583618164,144.92221069335938,179.02049255371094
2021-11-26,153.44448852539062,318.266357421875,31.436540603637695,141.01747131347656,175.22799682617188
2021-11-29,156.8009033203125,324.9756774902344,33.30559158325195,144.33753967285156,178.07850646972656
2021-11-30,161.75228881835938,319.14483642578125,32.60707092285156,140.7343292236328,175.35350036621094
2021-12-01,161.23367309570312,318.6524658203125,31.372526168823242,139.895263671875,172.18600463867188
2021-12-02,160.24534606933594,318.0828552246094,32.062156677246094,141.79408264160156,171.8679962158203
2021-12-03,158.3665313720703,311.82720947265625,30.632003784179688,140.83749389648438,169.489501953125
2021-12-06,161.77186584472656,314.8971862792969,29.977306365966797,141.98153686523438,171.36849975585938
2021-12-07,167.506103515625,323.32489013671875,32.362552642822266,146.0623321533203,176.1645050048828
2021-12-08,171.32241821289062,323.3731689453125,31.76275062561035,146.97177124023438,176.1580047607422
2021-12-09,170.81358337402344,321.5679016113281,30.42940330505371,146.4282684326172,174.17100524902344
2021-12-10,175.5986328125,330.68109130859375,30.13798713684082,146.78829956054688,172.21200561523438
2021-12-13,171.96823120117188,327.6497802734375,28.10503578186035,144.6311492919922,169.5675048828125
2021-12-14,170.58847045898438,316.9726867675781,28.280683517456055,142.7273406982422,169.0915069580078
2021-12-15,175.4518280029297,323.06427001953125,30.398468017578125,145.24058532714844,173.31500244140625
2021-12-16,168.56295776367188,313.65185546875,28.330585479736328,143.26095581054688,168.87100219726562
2021-12-17,167.4669647216797,312.58990478515625,27.74574851989746,140.56324768066406,170.0175018310547
2021-12-20,166.10679626464844,308.8345642089844,27.66390609741211,140.44619750976562,167.07899475097656
2021-12-21,169.27723693847656,315.9590759277344,29.017221450805664,142.29641723632812,170.41700744628906
2021-12-22,171.870361328125,321.6645202636719,29.341567993164062,145.2147979736328,171.03700256347656
2021-12-23,172.49664306640625,323.1028747558594,29.58109474182129,145.71218872070312,171.06849670410156
2021-12-27,176.45968627929688,330.5942077636719,30.883501052856445,146.69406127929688,169.66949462890625
2021-12-28,175.4420623779297,329.4356994628906,30.261735916137695,145.4845733642578,170.66099548339844
2021-12-29,175.53012084960938,330.1115417480469,29.941373825073242,145.45285034179688,169.2010040283203
2021-12-30,174.37545776367188,327.57257080078125,29.52720069885254,145.00204467773438,168.64450073242188
2021-12-31,173.75897216796875,324.6763916015625,29.352550506591797,143.6646270751953,166.7169952392578
2022-01-03,178.10365295410156,323.1607971191406,30.061140060424805,143.802978515625,170.4044952392578
2022-01-04,175.8432159423828,317.6195068359375,29.23179054260254,143.2158203125,167.52200317382812
2022-01-05,171.16583251953125,305.4267883300781,27.549142837524414,136.64561462402344,164.35699462890625
2022-01-06,168.30850219726562,303.0133361816406,28.12200164794922,136.6183319091797,163.25399780273438
2022-01-07,168.47483825683594,303.16778564453125,27.192853927612305,135.89381408691406,162.5540008544922
2022-01-10,168.4944305419922,303.3897705078125,27.34554672241211,137.53277587890625,161.48599243164062
2022-01-11,171.32241821289062,304.07525634765625,27.761714935302734,138.59056091308594,165.36199951171875
2022-01-12,171.76272583007812,307.2513732910156,27.943349838256836,140.2711639404297,165.20700073242188
2022-01-13,168.4944305419922,294.2476501464844,26.52219009399414,137.4509735107422,161.21400451660156
2022-01-14,169.3555450439453,299.4607849121094,26.888456344604492,138.33717346191406,162.13800048828125
2022-01-18,166.15574645996094,292.1720886230469,25.85152244567871,134.88319396972656,158.91749572753906
2022-01-19,162.66232299804688,292.8285217285156,25.017181396484375,134.0089111328125,156.2989959716797
2022-01-20,160.97927856445312,291.1584167480469,24.102005004882812,132.21473693847656,151.66749572753906
2022-01-21,158.92430114746094,285.7813415527344,23.327545166015625,129.28297424316406,142.64300537109375
2022-01-24,158.15126037597656,286.1095275878906,23.325550079345703,129.7317657470703,144.54400634765625
2022-01-25,156.35076904296875,278.5023498535156,22.279634475708008,125.89447784423828,139.98599243164062
2022-01-26,156.26272583007812,286.4377746582031,22.726741790771484,128.1736602783203,138.87249755859375
2022-01-27,155.8027801513672,289.4593505859375,21.900390625,127.94752502441406,139.6374969482422
2022-01-28,166.67434692382812,297.5878601074219,22.794607162475586,132.25790405273438,143.97799682617188
2022-01-31,171.0288543701172,300.2137451171875,24.437335968017578,134.1943817138672,149.57350158691406
2022-02-01,170.8624725341797,298.0706787109375,24.589033126831055,136.5157012939453,151.19349670410156
2022-02-02,172.0660858154297,302.60784912109375,25.191835403442383,146.7868194580078,150.6125030517578
2022-02-03,169.189208984375,290.8205871582031,23.900405883789062,141.91705322265625,138.8455047607422
2022-02-04,168.90504455566406,295.3482666015625,24.27066993713379,142.11839294433594,157.63949584960938
2022-02-07,168.18980407714844,290.5309753417969,24.678855895996094,138.05995178222656,157.9355010986328
2022-02-08,171.2957305908203,294.0159912109375,25.058101654052734,138.25631713867188,161.4134979248047
2022-02-09,172.71641540527344,300.43572998046875,26.651927947998047,140.43133544921875,161.1894989013672
2022-02-10,168.64048767089844,291.91143798828125,25.772674560546875,137.48370361328125,159.0034942626953
2022-02-11,165.2308807373047,284.82562255859375,23.901403427124023,133.18174743652344,153.2935028076172
2022-02-14,165.4660186767578,284.78692626953125,24.218774795532227,134.41506958007812,155.16700744628906
2022-02-15,169.2969512939453,290.067626953125,26.442346572875977,135.48870849609375,156.510498046875
2022-02-16,169.0618133544922,289.72906494140625,26.458311080932617,136.60894775390625,158.10049438476562
2022-02-17,165.4660186767578,281.2451171875,24.45829200744629,131.45252990722656,154.65249633789062
2022-02-18,163.91793823242188,278.53643798828125,23.595014572143555,129.33407592773438,152.60150146484375
2022-02-22,160.99822998046875,278.3333435058594,23.3435115814209,128.74940490722656,150.19749450683594
2022-02-23,156.83412170410156,271.1263732910156,22.342510223388672,126.54212188720703,144.82699584960938
2022-02-24,159.4501190185547,284.97918701171875,23.7008056640625,131.60328674316406,151.35800170898438
2022-02-25,161.51748657226562,287.61041259765625,24.10898780822754,133.35731506347656,153.7884979248047
2022-02-28,161.78204345703125,289.0420837402344,24.336538314819336,133.94992065429688,153.56300354003906
2022-03-01,159.90086364746094,285.32745361328125,23.430339813232422,132.9625701904297,151.14199829101562
2022-03-02,163.19290161132812,290.3965148925781,24.175979614257812,133.46839904785156,152.05250549316406
2022-03-03,162.86956787109375,286.26580810546875,23.670907974243164,132.8019256591797,147.89849853515625
2022-03-04,159.87139892578125,280.4034729003906,22.894319534301758,130.82521057128906,145.64100646972656
2022-03-07,156.07968139648438,269.8107604980469,21.313190460205078,125.34255981445312,137.4530029296875
2022-03-08,154.2572784423828,266.8505859375,21.474905014038086,126.06259155273438,136.01449584960938
2022-03-09,159.65591430664062,279.0879211425781,22.9721736907959,132.32632446289062,139.2790069580078
2022-03-10,155.31546020507812,276.2728271484375,22.616823196411133,131.3439483642578,146.8175048828125
2022-03-11,151.60205078125,270.9329833984375,22.059837341308594,128.805908203125,145.52450561523438
2022-03-14,147.5751190185547,267.4212951660156,21.29123306274414,124.91853332519531,141.85299682617188
2022-03-15,151.9547576904297,277.78192138671875,22.931251525878906,128.138916015625,147.3665008544922
2022-03-16,156.3638153076172,284.78570556640625,24.45148277282715,132.18795776367188,153.10400390625
2022-03-17,157.37298583984375,285.588623046875,24.720996856689453,132.7418670654297,157.23899841308594
2022-03-18,160.6650848388672,290.62860107421875,26.404926300048828,135.00965881347656,161.25050354003906
2022-03-21,162.03677368164062,289.40008544921875,26.6854190826416,134.98587036132812,161.4915008544922
2022-03-22,165.4072265625,294.14019775390625,26.475799560546875,138.7214813232422,164.88900756835938
2022-03-23,166.76910400390625,289.7193298339844,25.587413787841797,137.1420135498047,163.4080047607422
2022-03-24,170.55111694335938,294.1789245605469,28.098848342895508,140.4114990234375,163.64950561523438
2022-03-25,171.1879425048828,293.77252197265625,27.641674041748047,140.51168823242188,164.77349853515625
2022-03-28,172.05018615722656,300.5636291503906,28.1677188873291,140.29595947265625,168.99049377441406
2022-03-29,175.34222412109375,305.1199035644531,28.603919982910156,141.3373565673828,169.31500244140625
2022-03-30,174.17628479003906,303.6205139160156,27.639680862426758,140.7750244140625,166.30099487304688
2022-03-31,171.0801544189453,298.2515869140625,27.236412048339844,137.92755126953125,162.99749755859375
2022-04-01,170.78623962402344,299.32537841796875,26.6634521484375,139.00164794921875,163.55999755859375
2022-04-04,174.83274841308594,304.6943054199219,27.310279846191406,141.7995147705078,168.34649658203125
2022-04-05,171.52105712890625,300.7377624511719,25.883872985839844,139.4385528564453,164.05499267578125
2022-04-06,168.35638427734375,289.72906494140625,24.362648010253906,135.42868041992188,158.75599670410156
2022-04-07,168.6601104736328,291.5379333496094,24.16400909423828,134.77459716796875,157.7845001220703
2022-04-08,166.65151977539062,287.28155517578125,23.076980590820312,132.19491577148438,154.4604949951172
2022-04-11,162.39927673339844,275.95361328125,21.877166748046875,127.76748657226562,151.1219940185547
2022-04-12,164.27069091796875,272.85797119140625,21.46491813659668,126.66759490966797,150.78750610351562
2022-04-13,166.95526123046875,278.236572265625,22.162647247314453,128.8292236328125,155.54100036621094
2022-04-14,161.94857788085938,270.70068359375,21.2193660736084,125.69116973876953,151.7064971923828
2022-04-18,161.73304748535156,271.3681945800781,21.743412017822266,126.6299057006836,152.78500366210938
2022-04-19,164.01589965820312,275.99224853515625,22.15765953063965,128.94329833984375,158.11549377441406
2022-04-20,163.84939575195312,277.0177001953125,21.442962646484375,126.99041748046875,153.9980010986328
2022-04-21,163.05575561523438,271.6487731933594,20.146324157714844,123.79136657714844,148.29600524902344
2022-04-22,158.51934814453125,265.0899353027344,19.479537963867188,118.6548080444336,144.35000610351562
2022-04-25,159.58729553222656,271.561767578125,19.86583137512207,122.06513214111328,146.07400512695312
2022-04-26,153.6301727294922,261.4042663574219,18.75385284423828,117.67739868164062,139.39100646972656
2022-04-27,153.40487670898438,273.98016357421875,18.38153839111328,113.35760498046875,138.16700744628906
2022-04-28,160.3319091796875,280.1809997558594,19.746049880981445,117.55094146728516,144.59649658203125
2022-04-29,154.46304321289062,268.466064453125,18.51329231262207,113.17412567138672,124.28150177001953
2022-05-02,154.76681518554688,275.18939208984375,19.49750328063965,115.62733459472656,124.5
2022-05-03,156.25604248046875,272.5871276855469,19.566377639770508,116.37217712402344,124.25350189208984
2022-05-04,162.66384887695312,280.5196228027344,20.297046661376953,121.25879669189453,125.92849731445312
2022-05-05,153.60079956054688,268.3016357421875,18.809757232666016,115.55047607421875,116.40699768066406
2022-05-06,154.32693481445312,265.7671203613281,18.641063690185547,114.79769134521484,114.77249908447266
2022-05-09,149.20494079589844,255.9482879638672,16.9191951751709,111.58871459960938,108.78900146484375
2022-05-10,151.6089630126953,260.7077941894531,17.563020706176758,113.45726776123047,108.85900115966797
2022-05-11,143.74932861328125,252.04969787597656,16.599777221679688,112.67127990722656,105.37200164794922
2022-05-12,139.88331604003906,247.0193634033203,16.14560317993164,111.91899108886719,106.93049621582031
2022-05-13,144.347900390625,252.6011505126953,17.6738224029541,115.09920501708984,113.05500030517578
2022-05-16,142.8073272705078,252.96875,17.23262596130371,113.50686645507812,110.81050109863281
2022-05-17,146.4378662109375,258.1152038574219,18.143964767456055,115.51823425292969,115.36849975585938
2022-05-18,138.17599487304688,246.36329650878906,16.90721893310547,110.98223114013672,107.11250305175781
2022-05-19,134.7711181640625,245.45184326171875,17.09288215637207,109.47915649414062,107.31900024414062
2022-05-20,135.00662231445312,244.889404296875,16.663660049438477,108.01525115966797,107.59100341796875
2022-05-23,140.42295837402344,252.7336883544922,16.867290496826172,110.57410430908203,107.55699920654297
2022-05-24,137.72459411621094,251.73504638671875,16.12464141845703,105.10133361816406,104.0999984741211
2022-05-25,137.88162231445312,254.54690551757812,16.94415283203125,104.93769836425781,106.7750015258789
2022-05-26,141.08041381835938,257.82427978515625,17.818557739257812,106.90892028808594,111.07749938964844
2022-05-27,146.83033752441406,264.9413757324219,18.77681541442871,111.39581298828125,115.14649963378906
2022-05-31,146.04541015625,263.61297607421875,18.6380672454834,112.82947540283203,120.20950317382812
2022-06-01,145.91786193847656,264.14630126953125,18.286701202392578,112.95838165283203,121.68399810791016
2022-06-02,148.3708953857422,266.2406311035156,19.55638885498047,116.65831756591797,125.51100158691406
2022-06-03,142.65032958984375,261.8190612792969,18.68598175048828,113.6020736694336,122.3499984741211
2022-06-06,143.3960723876953,260.58770751953125,18.75185775756836,115.8628921508789,124.79000091552734
2022-06-07,145.91786193847656,264.22381591796875,18.891603469848633,116.18920135498047,123.0
2022-06-08,145.18194580078125,262.1972961425781,18.618043899536133,116.23333740234375,121.18000030517578
2022-06-09,139.96177673339844,256.748046875,18.01900863647461,113.8941650390625,116.1500015258789
2022-06-10,134.5552520751953,245.306396484375,16.946739196777344,110.25027465820312,109.6500015258789
2022-06-13,129.40386962890625,234.9022979736328,15.621865272521973,105.52037811279297,103.66999816894531
2022-06-14,130.2672882080078,237.06454467773438,15.810564994812012,105.84072875976562,102.30999755859375
2022-06-15,132.88714599609375,244.1137237548828,16.500450134277344,108.86473846435547,107.66999816894531
2022-06-16,127.61801147460938,237.52996826171875,15.575940132141113,105.16431427001953,103.66000366210938
2022-06-17,129.08985900878906,240.12850952148438,15.8544921875,106.26522064208984,106.22000122070312
2022-06-21,133.31890869140625,246.0336151123047,16.53939437866211,110.62963104248047,108.68000030517578
2022-06-22,132.80870056152344,245.442138671875,16.333721160888672,110.5736083984375,108.94999694824219
2022-06-23,135.67384338378906,250.9980926513672,16.19893455505371,111.32192993164062,112.44000244140625
2022-06-24,139.0001983642578,259.56964111328125,17.098493576049805,117.00792694091797,116.45999908447266
2022-06-27,139.0001983642578,256.84503173828125,16.841903686523438,114.88397979736328,113.22000122070312
2022-06-28,134.8594512939453,248.6903839111328,15.956329345703125,111.08935546875,107.4000015258789
2022-06-29,136.61581420898438,252.35562133789062,15.517033576965332,110.78585815429688,108.91999816894531
2022-06-30,134.1529541015625,249.02976989746094,15.134648323059082,108.0698013305664,106.20999908447266
2022-07-01,136.32147216796875,251.6961669921875,14.499670028686523,107.84616088867188,109.55999755859375
2022-07-05,138.90208435058594,254.86691284179688,14.939963340759277,112.33455657958984,113.5
2022-07-06,140.23654174804688,258.12481689453125,15.105695724487305,113.63282775878906,114.33000183105469
2022-07-07,143.60218811035156,260.2483215332031,15.832527160644531,117.80931091308594,116.33000183105469
2022-07-08,144.27915954589844,259.5307922363281,15.812559127807617,118.37513732910156,115.54000091552734
2022-07-11,142.14991760253906,256.4765319824219,15.127663612365723,114.728271484375,111.75
2022-07-12,143.12136840820312,245.96571350097656,15.05777359008789,113.0858383178711,109.22000122070312
2022-07-13,142.75828552246094,245.0445556640625,15.139640808105469,110.44071197509766,110.4000015258789
2022-07-14,145.68231201171875,246.36329650878906,15.347308158874512,109.46279907226562,110.62999725341797
2022-07-15,147.3504180908203,248.92308044433594,15.736681938171387,110.86122131347656,113.55000305175781
2022-07-18,144.30865478515625,246.52810668945312,16.075138092041016,108.1362533569336,113.76000213623047
2022-07-19,148.16485595703125,251.64772033691406,16.964706420898438,112.87708282470703,118.20999908447266
2022-07-20,150.16653442382812,254.30450439453125,17.778392791748047,112.9663314819336,122.7699966430664
2022-07-21,152.43316650390625,256.79644775390625,18.021005630493164,113.40271759033203,124.62999725341797
2022-07-22,151.19680786132812,252.45249938964844,17.291179656982422,107.01551818847656,122.41999816894531
2022-07-25,150.07821655273438,250.96900939941406,16.996654510498047,106.62872314453125,121.13999938964844
2022-07-26,148.75357055664062,244.2494659423828,16.506441116333008,104.15911865234375,114.80999755859375
2022-07-27,153.84613037109375,260.57806396484375,17.761425018310547,112.13322448730469,120.97000122070312
2022-07-28,154.39566040039062,268.01507568359375,17.95511245727539,113.28370666503906,122.27999877929688
2022-07-29,159.45872497558594,272.2135314941406,18.13382911682129,115.36650848388672,134.9499969482422
2022-08-01,158.47747802734375,269.5665283203125,18.411378860473633,113.91846466064453,135.38999938964844
2022-08-02,157.0056610107422,266.4733581542969,18.496238708496094,114.18624877929688,134.16000366210938
2022-08-03,163.01075744628906,273.89105224609375,18.862646102905273,117.112060546875,139.52000427246094
2022-08-04,162.69679260253906,275.0352478027344,19.18413543701172,117.2211685180664,142.57000732421875
2022-08-05,162.47080993652344,274.3176574707031,18.958494186401367,116.50707244873047,140.8000030517578
2022-08-08,161.9990997314453,271.806396484375,17.764415740966797,116.33846282958984,139.41000366210938
2022-08-09,162.04827880859375,273.72613525390625,17.05855369567871,115.67395782470703,137.8300018310547
2022-08-10,166.2930450439453,280.37786865234375,18.06793212890625,118.71878814697266,142.69000244140625
2022-08-11,165.5560760498047,278.3028259277344,17.913175582885742,117.86585235595703,140.63999938964844
2022-08-12,169.10324096679688,283.0443115234375,18.67894744873047,120.68255615234375,143.5500030517578
2022-08-15,170.1742706298828,284.5570068359375,19.00142478942871,121.07928466796875,143.17999267578125
2022-08-16,170.0170135498047,283.820068359375,18.848674774169922,120.70238494873047,144.77999877929688
2022-08-17,171.51055908203125,283.07183837890625,18.305545806884766,118.57001495361328,142.10000610351562
2022-08-18,171.1175537109375,281.95440673828125,18.742847442626953,119.1849365234375,142.3000030517578
2022-08-19,168.53330993652344,278.0481872558594,17.820331573486328,116.24920654296875,138.22999572753906
2022-08-22,164.652099609375,269.88604736328125,17.006633758544922,113.30354309082031,133.22000122070312
2022-08-23,164.3180389404297,268.61309814453125,17.153400421142578,112.9266586303711,133.6199951171875
2022-08-24,164.61277770996094,267.9815368652344,17.194334030151367,112.75806427001953,133.8000030517578
2022-08-25,167.0692596435547,270.95489501953125,17.88422966003418,115.69379425048828,137.27999877929688
2022-08-26,160.77088928222656,260.4995422363281,16.233882904052734,109.43551635742188,130.75
2022-08-29,158.5699005126953,257.72052001953125,15.775619506835938,108.52305603027344,129.7899932861328
2022-08-30,156.1428985595703,255.52452087402344,15.44315242767334,108.0469970703125,128.72999572753906
2022-08-31,154.48233032226562,254.0669708251953,15.069754600524902,107.33290100097656,126.7699966430664
2022-09-01,155.20947265625,253.02728271484375,13.914612770080566,108.8404312133789,127.81999969482422
2022-09-02,153.09689331054688,248.8101348876953,13.625078201293945,106.9659194946289,127.51000213623047
2022-09-06,151.83917236328125,246.07969665527344,13.443371772766113,105.93445587158203,126.11000061035156
2022-09-07,153.24427795410156,250.78268432617188,13.696039199829102,108.55281066894531,129.47999572753906
2022-09-08,151.77037048339844,251.2005157470703,13.971677780151367,107.4915771484375,129.82000732421875
2022-09-09,154.62969970703125,256.9723205566406,14.36816120147705,109.74298095703125,133.27000427246094
2022-09-12,160.58419799804688,259.1003112792969,14.486003875732422,109.95125579833984,136.4499969482422
